"poly_id","B2_mean","B2_stdDev","B2_count","B3_mean","B3_stdDev","B3_count","B4_mean","B4_stdDev","B4_count","B5_mean","B5_stdDev","B5_count","B6_mean","B6_stdDev","B6_count","B7_mean","B7_stdDev","B7_count","B8_mean","B8_stdDev","B8_count","B8A_mean","B8A_stdDev","B8A_count","B11_mean","B11_stdDev","B11_count","B12_mean","B12_stdDev","B12_count","NDVI_mean","NDVI_stdDev","NDVI_count","NDMI_mean","NDMI_stdDev","NDMI_count","NBR_mean","NBR_stdDev","NBR_count","NDRE1_mean","NDRE1_stdDev","NDRE1_count","GNDVI_mean","GNDVI_stdDev","GNDVI_count","MSI_mean","MSI_stdDev","MSI_count","SWIRR_mean","SWIRR_stdDev","SWIRR_count","EVI_mean","EVI_stdDev","EVI_count"
"P031",0.0281663524772719,0.0162358315885885,251,0.0497126892712699,0.0232917961701378,251,0.0389730420296518,0.0247214495032931,251,0.0909060846130897,0.0375238048824968,251,0.202787142437418,0.0336533682277429,251,0.241399244656545,0.0358001182868747,251,0.267432997197065,0.0477254120984149,251,0.277017569417913,0.0421246383546977,251,0.160357282523472,0.0725105035189527,251,0.0808298600790196,0.0434103623400454,251,0.764014793355415,0.116889637059796,251,0.284286091942773,0.167651939322841,251,0.564074897249881,0.15808545518608,251,0.510779756271209,0.116578891126831,251,0.700504149061784,0.0948045254076489,251,0.585290408256016,0.216118876476478,251,2.1014527505619,0.233680565642112,251,0.441372722108742,0.0608984171358567,251
"P032",0.0167603235370516,0.00279813330696043,1249,0.0304308247637851,0.00643188177567095,1249,0.0157303117402895,0.00363407734469265,1249,0.0543137837670147,0.0110662486690115,1249,0.172530504222274,0.0312711085589646,1249,0.207315490809608,0.036140529318044,1249,0.218967134922835,0.043206934750942,1249,0.225869337425622,0.0382595697942583,1249,0.0741137726062959,0.0139053443933775,1249,0.0310063711844307,0.00729862935126484,1249,0.864205589180121,0.0270190063269629,1249,0.490187833781565,0.0645349742682002,1249,0.748576373829143,0.0526945329064452,1249,0.600623169909895,0.0413743038886049,1249,0.755109493021594,0.0262232933763964,1249,0.344737240991361,0.0610527424489702,1249,2.41717369490215,0.1729859695821,1249,0.425431984295905,0.0722288178616188,1249
"P033",0.0154974409191473,0.00273678279694348,1142,0.031230818278464,0.0045422458365628,1142,0.0152103750445823,0.00439724325306072,1142,0.0567647202575953,0.00784331876156871,1142,0.181749982377582,0.0164365201216181,1142,0.218296292679409,0.0194562645588493,1142,0.231542687509909,0.0259103720275278,1142,0.239000600039193,0.0214857970410343,1142,0.0783248839964132,0.0165440706421311,1142,0.0323496380893114,0.00976645445904897,1142,0.876588538499964,0.0324043802751122,1142,0.49492213021241,0.070995262928292,1142,0.754929983145372,0.0613000292283055,1142,0.6055336092573,0.0403641273727551,1142,0.762044574317232,0.0248612704060364,1142,0.340234531480072,0.0757303044583905,1142,2.4466829678903,0.14454311036915,1142,0.447458884174748,0.0434279925855517,1142
"P034",0.0191187820668702,0.00986012030140565,6124,0.0331321277238007,0.0119403355399047,6124,0.0204370970955262,0.0177247039131327,6124,0.0588927827444045,0.0192614254822847,6124,0.175712861773771,0.0387892024087809,6124,0.212916011128043,0.0470239862816345,6124,0.225260173764076,0.0541652754608195,6124,0.233363107686908,0.0512592992989881,6124,0.0906865189755103,0.0471055658089928,6124,0.041895500911781,0.032906100018707,6124,0.834934453261009,0.123402468485084,6124,0.439752463913941,0.167224133892482,6124,0.698239146369302,0.169507965086531,6124,0.584205066501173,0.0990674421661711,6124,0.741828904370776,0.0772623112367242,6124,0.41607988433409,0.236923433901106,6124,2.35742313925213,0.294563602723589,6124,0.422736652722419,0.103882996705089,6124
"P035",0.0222535541062104,0.0131727890577793,969,0.0388192547910044,0.0174683013123233,969,0.0275485393103947,0.0214254092919212,969,0.071012775993697,0.0285339686415977,969,0.19892159854405,0.0266433764829026,969,0.241243624439762,0.0299412411039345,969,0.255728014942603,0.0382974710199767,969,0.267943171293922,0.0322930380282189,969,0.135046199905436,0.0656012772298433,969,0.0655504177008289,0.0428924368955183,969,0.815662796758272,0.121650880007348,969,0.337276820759178,0.190045165163193,969,0.615636021835839,0.185865980376601,969,0.57461439462665,0.117422883025694,969,0.742603509705016,0.0898284914429274,969,0.528760252180778,0.241863544671255,969,2.26145481844072,0.331217128840776,969,0.454286906061633,0.0739023356039562,969
"P036",0.0288731477456055,0.00904029074210345,766,0.0494726111533834,0.015331354288014,766,0.0284979236087115,0.0113831097526029,766,0.0796258366733422,0.0228917612774867,766,0.209839815660647,0.0411716543414124,766,0.245440355797804,0.0464163045759573,766,0.264151178854121,0.0553992709572556,766,0.271835736668596,0.0492809803250793,766,0.112823311542799,0.026410882420404,766,0.0521104112692003,0.0159617808094383,766,0.804013058559772,0.0699874156709559,766,0.398762109597555,0.0946926782878052,766,0.667717738753999,0.0880832284976118,766,0.537680104640782,0.0882096252420137,766,0.684830147077657,0.071021975504967,766,0.436775680606023,0.109464246660754,766,2.20365823810065,0.188571272844334,766,0.479636080970713,0.0883237973279175,766
"P037",0.0160714101498693,0.00364432423953761,541,0.0239519118634358,0.00547331561515486,541,0.0155409491698962,0.00404620131900271,541,0.0382281597422285,0.00702668495192256,541,0.114137938906289,0.0196930405094147,541,0.138361542951371,0.0234559590781312,541,0.151951375238826,0.0323131123806933,541,0.155660828049361,0.0258459650061244,541,0.0653084595214557,0.00889357245113693,541,0.0286252537795755,0.00475771101667004,541,0.809920293120852,0.0535205900341171,541,0.389025335801503,0.0812887986053841,541,0.674794963283026,0.0667205321174362,541,0.591273587635964,0.0671680060258352,541,0.723355851247769,0.0587687193880238,541,0.445693063505868,0.104042274581415,541,2.28959444532369,0.124333386890684,541,0.301423371492899,0.0606166731475912,541
"P038",0.0203576646751734,0.00543318293899663,614,0.0456515504356652,0.0114573312346032,614,0.0238354897865633,0.00743465886870976,614,0.079957630926909,0.0195237356417964,614,0.198399129541898,0.0421576433489186,614,0.227570844378432,0.0481258878165957,614,0.241003772655057,0.0544317880163248,614,0.250091373645278,0.050893907516739,614,0.0948259102703504,0.0219886734558568,614,0.0425751314941683,0.011813610316845,614,0.818831998865027,0.0408888709401935,614,0.432617216659886,0.0859191524844555,614,0.697180029312891,0.0653866407808756,614,0.500877081488141,0.0665571580589869,614,0.680320545591229,0.0458605363627629,614,0.401029949739962,0.0837107251955736,614,2.25542847111936,0.150501235303383,614,0.437736947909049,0.08403701955898,614
"P039",0.0189722009788331,0.0126767471066948,2220,0.0367276717650409,0.0160110666683047,2220,0.0250836064730576,0.0178584880738532,2220,0.0665725681577577,0.0263344547164491,2220,0.177478127972176,0.0459857293081773,2220,0.209257571640274,0.0516041081062615,2220,0.227898951474908,0.064532327647401,2220,0.23435515451418,0.0580799307570898,2220,0.107500997385164,0.0476304054763691,2220,0.0533126658650217,0.0320865627631657,2220,0.808595905402064,0.106839503093819,2220,0.367914123565727,0.147277209674949,2220,0.63067316692896,0.146936728991749,2220,0.553415885361699,0.0930119819534619,2220,0.727267210873711,0.075763060867311,2220,0.482827938528279,0.19113160695611,2220,2.14054104680551,0.236191568197439,2220,0.405104543087688,0.1023459273377,2220
"P040",0.023324725072736,0.00505841543086182,865,0.0459201111163753,0.00948767529072876,865,0.0246560168501158,0.00716878533044387,865,0.0772145581507371,0.0139785705495757,865,0.196246437144176,0.0276953281303234,865,0.226790268965032,0.0327272560907283,865,0.243107663145743,0.0394633966517738,865,0.250087234785035,0.0343507926971612,865,0.0890560695178945,0.0163280590906351,865,0.040410901857137,0.0103576954226544,865,0.814777816871864,0.0492974470414481,865,0.461253916988748,0.0838846369303003,865,0.712548548227872,0.0706346227411594,865,0.516465643388734,0.0640370617439572,865,0.68154300409775,0.0495069206254438,865,0.373424266648988,0.0809170855715646,865,2.24504442053106,0.177672614848452,865,0.447459734609213,0.0659160029073544,865
"P041",0.0142955933809624,0.00470194861702304,612,0.0301924898373026,0.00768458595833965,612,0.0158525686037419,0.0058095809328277,612,0.0529196264107288,0.0112568406487084,612,0.16707587622152,0.0443242514687981,612,0.20182632326249,0.0546298430235059,612,0.217979617540453,0.0664552996024485,612,0.223783963577552,0.0588834208319029,612,0.0754790197052314,0.0153396295255327,612,0.032676804737308,0.00743301112656872,612,0.851335421977166,0.0859710719484895,612,0.462559601194298,0.126406571084372,612,0.718978994852543,0.105364819470473,612,0.591133626949306,0.09898408521659,612,0.745477228479409,0.0738150320341217,612,0.382916995056781,0.168596624487591,612,2.3273698085163,0.185974764038416,612,0.412571412191667,0.117967316705861,612
"P042",0.0270375354502315,0.00684166872064033,697,0.0435497768465057,0.0129645991180688,697,0.0230228953936422,0.00710466583513968,697,0.0704703239195471,0.02078792279357,697,0.204227150902928,0.0515564728825941,697,0.240875203485667,0.0581720023284625,697,0.249449346697267,0.0673091277417746,697,0.257847599462294,0.0617735714527934,697,0.0867162105472205,0.0211354727825185,697,0.0379763666155446,0.0106172673868602,697,0.829747107732327,0.0290801140802294,697,0.477786584103271,0.0616571933489067,697,0.732005711588624,0.0423465599369022,697,0.558403380720909,0.0512133123613104,697,0.702589393486879,0.0372876352474357,697,0.3558424304713,0.058562728221981,697,2.30005798201403,0.117611819981649,697,0.472658506268752,0.0997106265336548,697
"P043",0.0293463180883665,0.00605318665733572,531,0.0504008218034003,0.0114672849636878,531,0.0258809701181487,0.00694200137852955,531,0.0801285573161484,0.017399679400117,531,0.216391512766776,0.032889809046847,531,0.25123973398138,0.0362786019705069,531,0.258351699760465,0.0443857192787233,531,0.268356483500981,0.0376525790261224,531,0.0917098242609288,0.0118036413142559,531,0.0405544230851905,0.00693366453064242,531,0.817335018066744,0.0397081383868035,531,0.470934993605374,0.0624433703738696,531,0.72478055811111,0.0496128936069261,531,0.525876947061236,0.0685288174967638,531,0.673556482375829,0.0484673403717927,531,0.362165169277027,0.0600986436251379,531,2.27707968786481,0.140669841388412,531,0.484733392257986,0.0713241037128157,531
"P044",0.0144335511242759,0.00287414642613995,553,0.0304468290927548,0.00668737970415775,553,0.0148837083957364,0.00336564443659074,553,0.0522728492889679,0.00975850484238774,553,0.168876797426331,0.0282447727946901,553,0.202669165808694,0.033038116686084,553,0.220748460362425,0.0433249878917503,553,0.224534339620265,0.0360220598417957,553,0.0706299432223854,0.00943535179530313,553,0.0293016391154304,0.00432587886648847,553,0.873670120171408,0.016018301862701,553,0.509269806771186,0.058121884341416,553,0.76172624574386,0.0371532007959509,553,0.614671547716046,0.0440929380075349,553,0.758191932227352,0.0216682108555561,553,0.327243727509193,0.0570059722360809,553,2.41678237607477,0.100551856666664,553,0.426006593214656,0.0695458067262398,553
"P045",0.0139356590308657,0.00278779857883027,250,0.0311784301516703,0.00593566322053262,250,0.015839432125382,0.00309659215223157,250,0.0580093477999043,0.00818586285426707,250,0.170676515722,0.0220558596708,250,0.201602421982702,0.0255857774312598,250,0.21551254979675,0.031289181454904,250,0.222449923228424,0.0261692124725158,250,0.0711359223150996,0.00590082614617722,250,0.0305710168974555,0.00280923331552095,250,0.86328947811255,0.0178672804606965,250,0.499990713181948,0.0381760818735802,250,0.749045361539792,0.0264210965381455,250,0.574819202043138,0.0279890539683881,250,0.748340391953279,0.0210128836272067,250,0.334188248506807,0.034604618771686,250,2.33054569554791,0.0892507976532669,250,0.412786592421843,0.0513835391449785,250
"P046",0.0157633726140392,0.00559006367959627,256,0.0310274543850223,0.00857756418018581,256,0.0188458509805266,0.00769453701946986,256,0.055181081914481,0.0118547502934713,256,0.150791349874762,0.0216332765908871,256,0.178084401841692,0.02392763365757,256,0.193757680023348,0.0336307098919643,256,0.199676649453991,0.0258861451859847,256,0.0741647798419406,0.0145846385969969,256,0.0345287955474515,0.00957074482878964,256,0.825508053437333,0.049533913681805,256,0.445199169569545,0.0675496409592194,256,0.698111115869112,0.0591651697470212,256,0.556763084820231,0.0487773191025395,256,0.726467594060908,0.0384891161693558,256,0.387563273651369,0.0745043494971089,256,2.18857400991074,0.151837966289458,256,0.3663715029987,0.0502026074644093,256
"P047",0.0231143986137384,0.015392551345978,325,0.0433103258956017,0.0165726965380319,325,0.0295999072425343,0.0255545191434121,325,0.0762202786302261,0.0261332783653487,325,0.177924336401263,0.041164777658969,325,0.205982520020823,0.0462263536082593,325,0.220800019921742,0.0554699022937549,325,0.229058243616837,0.0494372494314321,325,0.101707349564421,0.0485305998246829,325,0.0511138149378497,0.0351159068918841,325,0.769479341777016,0.148038164185831,325,0.370797155868169,0.174724014815326,325,0.62602991798952,0.17576598764389,325,0.486074684630934,0.1097515881291,325,0.67292087201416,0.0810626268294319,325,0.486432007944008,0.243162791643893,325,2.09988738066688,0.222621583586419,325,0.387627797229504,0.107746072084879,325
"P048",0.0155529127295686,0.00472000513698296,1414,0.0323390657534494,0.00967803386012391,1414,0.0176863748099292,0.00675368072262279,1414,0.0581442279110656,0.0167523529839404,1414,0.18844309218478,0.0471261861452151,1414,0.228250030132428,0.0565957072914376,1414,0.246574688488798,0.0673186294688106,1414,0.254061860356009,0.0623717249152179,1414,0.0794269567765227,0.0168344775797157,1414,0.0336539276608843,0.0083728419998992,1414,0.862561992793769,0.0528371828797427,1414,0.502736753205295,0.0774017718032683,1414,0.752191924254778,0.061900832563984,1414,0.615099666142644,0.0614545844288913,1414,0.765768970616975,0.0467698540023283,1414,0.334940620645849,0.0755511655255918,1414,2.38595696699568,0.179826895929811,1414,0.457292967490412,0.107602982214867,1414
"P049",0.0140155600164753,0.00730505425990954,1176,0.0285077432175098,0.0104135715925592,1176,0.0167806721118425,0.0104321528990439,1176,0.0519661212236546,0.0133957211411038,1176,0.164146370814123,0.0350394127625698,1176,0.199598029326438,0.0409371007193901,1176,0.213122612517306,0.0522438199672867,1176,0.221103037190545,0.0439962430051237,1176,0.077379919383312,0.0146684248862419,1176,0.0349520165371565,0.00962412031763426,1176,0.854914639204895,0.0798006817007,1176,0.4570588418656,0.096038429282307,1176,0.710328720721687,0.0845986846305024,1176,0.604109352807198,0.0716491003922527,1176,0.765479409306351,0.0629772235310359,1176,0.379082983641127,0.10457153584643,1176,2.24942476389573,0.183294064789164,1176,0.402967853923437,0.089641247072644,1176
"P050",0.0117726932721997,0.00521134686269726,445,0.024036381333378,0.011016232682754,445,0.0135802764527456,0.00714236342946245,445,0.0453384403512877,0.019497810540876,445,0.14612391107577,0.0611222919876417,445,0.178029432579547,0.0730026731971283,445,0.190983353142893,0.0848071220489319,445,0.197829116539428,0.0789205784343404,445,0.0743310579269306,0.0261422016017033,445,0.0322729954280429,0.0128066058707082,445,0.868565511752749,0.0381952996918935,445,0.421070842329828,0.105363331697778,445,0.698209425905463,0.0791165972909667,445,0.612368637846909,0.0686934609949576,445,0.779132882316449,0.0362772096256563,445,0.416065578815064,0.116965288501155,445,2.33680342419655,0.168890495040888,445,0.366314731988443,0.130874315772693,445
"P051",0.0132297982041109,0.00325615583366994,809,0.0309924788346113,0.00698165954603017,809,0.0151625562486033,0.00543893729951175,809,0.0591066733429482,0.0134542435148517,809,0.190537223276214,0.020127447041644,809,0.229557341773541,0.0230035000603178,809,0.24773164437319,0.0294476616280564,809,0.254173797339184,0.0250563896643806,809,0.0795679185230221,0.0170819656694425,809,0.0318844111628207,0.00961556837570473,809,0.885289535978928,0.0339430906455223,809,0.514790861162619,0.0663638580819669,809,0.772513665165985,0.053445963479984,809,0.61605137151532,0.0573000257169754,809,0.777921746425974,0.03749041905355,809,0.322829769274769,0.0623488458657044,809,2.53579875235262,0.17901974376896,809,0.468086482626781,0.0462100079804137,809
"P052",0.0430057630637492,0.0180039896872281,365,0.0594843593239357,0.0183764095855509,365,0.0596374343998724,0.0236327160823284,365,0.0998444649953306,0.0244950116463308,365,0.175852067460538,0.029856896992958,365,0.201503768428235,0.0332761248892997,365,0.224979412750442,0.0433620883523487,365,0.234084668202827,0.0388044299603564,365,0.203559738898118,0.056510999266377,365,0.121905396511229,0.0411785724685045,365,0.588410446187371,0.152045834718295,365,0.0618482145323031,0.159630498364696,365,0.310004167464383,0.179082266958815,365,0.387056457981586,0.110061103075141,365,0.584487687805724,0.115584948634038,365,0.91973462444754,0.271358782674516,365,1.72522011697802,0.202963177056561,365,0.325590210016941,0.0786694883133126,365
"P053",0.0303574757294451,0.00500473301582494,1335,0.047978050958908,0.00962540414083164,1335,0.0244601524081616,0.00479018034249271,1335,0.0753814442677602,0.0129060684375329,1335,0.207846558565233,0.0338515959777902,1335,0.242693121213222,0.0379842099464502,1335,0.252303604809378,0.0462163606623198,1335,0.260513317033787,0.0392775402689993,1335,0.0981058343910988,0.012751434192584,1335,0.0465850610631003,0.00639887986493257,1335,0.822443929789869,0.0227626718718296,1335,0.434998522445161,0.053157147583731,1335,0.684288156835093,0.0391425336079488,1335,0.537976812843274,0.0408056616659022,1335,0.680890390539504,0.023044830373056,1335,0.395683749030136,0.0527836718488765,1335,2.1100383345778,0.0885291531084791,1335,0.483987645796351,0.0760357843544538,1335
"P054",0.0324932201200268,0.00666956196443276,1416,0.0479642811710078,0.0112904090188415,1416,0.0254370497294585,0.00641787556595264,1416,0.0755151283741583,0.0160146235717162,1416,0.206901298037909,0.0419347701700851,1416,0.242132762279409,0.048133633009184,1416,0.249438993061636,0.0582985461660386,1416,0.260027009307381,0.0506300786140694,1416,0.098931139342952,0.0175623051653359,1416,0.0472812060213451,0.00901276978900089,1416,0.812604126900657,0.0343272401841737,1416,0.424330942887216,0.064762621213071,1416,0.675096406445906,0.0513681550302069,1416,0.530388779166761,0.0585053486935932,1416,0.674750460560499,0.0452970243666588,1416,0.407289700865615,0.068358454655217,1416,2.09864596896818,0.106144845181636,1416,0.479060486351439,0.0950442389389836,1416
"P055",0.0360518489979485,0.0106153221901948,437,0.0535638635391932,0.01488268530938,437,0.0270233141883476,0.00783779087756784,437,0.0806773140153429,0.0205738905488478,437,0.203106451386573,0.0457337295427517,437,0.230935856686344,0.0514289951486359,437,0.23802681624561,0.0615218726233069,437,0.246317047432935,0.0536449060633792,437,0.0931806116232487,0.0235565082079961,437,0.0441337248041208,0.0121430924511977,437,0.792552595527482,0.0470490401957598,437,0.431856680349361,0.0886382567413498,437,0.681734731817182,0.0703044605204405,437,0.48927902852704,0.074552976514723,437,0.628755461125241,0.0684479447425692,437,0.402399189644524,0.0923615479410116,437,2.12697299931979,0.135435428713265,437,0.461110521266521,0.0960337211463078,437
"P056",0.0385190628008031,0.0088796787797106,1221,0.0577944429144866,0.0146625941234844,1221,0.0281157678535337,0.00738845362753607,1221,0.0865406550156472,0.0222052884739272,1221,0.233093244470905,0.057074180603668,1221,0.271248340782435,0.06416706333911,1221,0.276894029121379,0.073209450860717,1221,0.288085466723439,0.0677203473881446,1221,0.0950152936271851,0.0221362738189291,1221,0.0433835565965477,0.0106101906327391,1221,0.813376873926797,0.0277645499313113,1221,0.482494253132659,0.0636311188502262,1221,0.724222931218015,0.0450416250686835,1221,0.520710733905112,0.0499531553982449,1221,0.651178561339781,0.042163932620656,1221,0.351730135191798,0.0616154236763451,1221,2.19791662439085,0.109315376111271,1221,0.531091188013239,0.113384824561894,1221
"P057",0.0238025791094491,0.00561836323810696,3597,0.0470480516946887,0.00816341599535005,3597,0.0260396420050501,0.00719742509078708,3597,0.0804215784865511,0.0141231943285404,3597,0.187104750932804,0.0262832471330586,3597,0.212432492699176,0.0297482299321564,3597,0.223477524522412,0.0348405463647706,3597,0.232220205313893,0.0322744013376932,3597,0.099956745511055,0.0267774337948446,3597,0.0477282362492479,0.0147137844514214,3597,0.790735619693282,0.0475996703725378,3597,0.386304252320407,0.0976207747898929,3597,0.64993630601557,0.0794085771389184,3597,0.469665046865819,0.058245208633365,3597,0.650821752841058,0.0433792031193875,3597,0.450107977007222,0.107518540286173,3597,2.12167569338043,0.125915749088652,3597,0.409486677705777,0.0574291614172792,3597
"P058",0.0322602269317534,0.00639467229124041,734,0.0590502181244747,0.0101415057177108,734,0.0288447984689786,0.00595803354602262,734,0.096719569522976,0.0145927186205783,734,0.268750719928205,0.0438035250123274,734,0.31322293344689,0.0514810979740907,734,0.325339450281533,0.0643218802112909,734,0.335966342081515,0.0537757648422887,734,0.119135077264559,0.0149913650458919,734,0.0556755112274707,0.00812297432702127,734,0.833695791519569,0.0355150029106071,734,0.455136134978352,0.0737456489137718,734,0.7002619993411,0.0598020079850255,734,0.535454248650674,0.0573079136867923,734,0.689283644391707,0.0350038443456289,734,0.378600218948866,0.0794590517281015,734,2.14811329818976,0.120262031880912,734,0.585366720651173,0.0983417680590044,734
"P059",0.02683113809098,0.00486242863438047,323,0.0522899848142963,0.00981236836562494,323,0.0250568172976115,0.00454862545951248,323,0.0880609189376846,0.0151629714818413,323,0.251601149497843,0.0471299020127714,323,0.292764413055856,0.05397380946293,323,0.303890546407374,0.0590572090028078,323,0.312656780090242,0.0557938457499753,323,0.111087991576017,0.012881366654972,323,0.0501519679209323,0.00556376593755061,323,0.845523854208743,0.0254031810540189,323,0.458291043415574,0.0496556627935257,323,0.711247895474467,0.0398504089628753,323,0.548097800242775,0.0360493723713864,323,0.705361802704748,0.0242476969967417,323,0.37319087284201,0.0478693802962859,323,2.21722412113473,0.111878913998605,323,0.553002007119403,0.0905205132889355,323
"P060",0.0233380704839164,0.00444719792967784,877,0.047670898065787,0.010036473852581,877,0.0236189453156299,0.00622208241848899,877,0.0799134757269936,0.0163189115490283,877,0.218623171382897,0.0393677122535956,877,0.252940957197737,0.0436286458203541,877,0.266915549495381,0.0522192326998448,877,0.272362773649331,0.0456962291284792,877,0.101706676595203,0.0161155894138007,877,0.0483445033551994,0.00917381691180055,877,0.836515897829261,0.0337323028035435,877,0.443273241648117,0.0624543475031836,877,0.689432844366046,0.0522052341300771,877,0.537715453774253,0.0441326831458047,877,0.696878330962928,0.0270301052650147,877,0.388372515898352,0.0640090712198188,877,2.11663063719558,0.115653674188742,877,0.490036321899472,0.0775832818439875,877
"P061",0.0210383317711853,0.00347303479800483,1041,0.0419368129561299,0.00716296611590401,1041,0.0226817771310016,0.00422829929129383,1041,0.0715034062479517,0.00945367716662385,1041,0.187046492682412,0.0241871202504135,1041,0.215290572173428,0.0283950970909779,1041,0.228511416460083,0.0375740659034015,1041,0.234697864701052,0.0297735200134334,1041,0.0877875269749797,0.0101953518148343,1041,0.0408069739669702,0.00600827045770511,1041,0.817824164465031,0.0300011813132255,1041,0.440335077490623,0.0571924803904538,1041,0.693359704868921,0.046187721010397,1041,0.519757855161916,0.0500407438432714,1041,0.688535367595094,0.0353685286758446,1041,0.390837949888477,0.0565116773729364,1041,2.16305851809353,0.121744491843319,1041,0.424602756287688,0.0610339943083834,1041
"P062",0.0196151420135335,0.00318127170873563,693,0.0361173101879704,0.00683610153981482,693,0.0208262508563023,0.0041663413675748,693,0.0626829055936117,0.00881245315852871,693,0.168278755850965,0.0269677793107271,693,0.197180997528032,0.032090680120647,693,0.211175170280958,0.0408376009691766,693,0.217889856242057,0.0334875518670679,693,0.0838401293004668,0.0078506489871437,693,0.0390466751677338,0.00456843016843524,693,0.818263714665229,0.0322805332112648,693,0.424196381666937,0.0597858907832582,693,0.682301510566535,0.0453205684857325,693,0.537654377957222,0.048070263290337,693,0.706696278427366,0.0304230510539881,693,0.406828513042616,0.0600103101078159,693,2.15525993716886,0.109891964601573,693,0.39796609349443,0.0671648157783277,693
"P063",0.0209517908576391,0.00428437068509947,766,0.033331080843469,0.00884420107540563,766,0.0196884939560675,0.0042795935185162,766,0.0559691003558462,0.0138804241314759,766,0.167754806317259,0.0344853231274131,766,0.205231586786867,0.0392530995314557,766,0.221525933443056,0.048332835636202,766,0.230565696907226,0.0430096657712384,766,0.0878365304618783,0.0174139162302313,766,0.0388454679576768,0.00867127460588733,766,0.835650583190853,0.023694415838766,766,0.428253402335601,0.0603527137187567,766,0.69923150052772,0.0435249013628706,766,0.596772612515842,0.0444902209724939,766,0.739661945747037,0.027774346120472,766,0.402643829222184,0.0621466472268866,766,2.27207120592887,0.0958629041091065,766,0.424006054150332,0.0785471227373934,766
"P064",0.0137911206801414,0.0021880380077302,188,0.0291870230749992,0.00491857168957064,188,0.0152847051627925,0.00259325119295332,188,0.0507535268053385,0.00634993788364503,188,0.157834947107485,0.0192820766431756,188,0.190454913870435,0.0233000605512051,188,0.200068604543896,0.0307675167453756,188,0.209988680457758,0.0248633468986469,188,0.0737282416312844,0.00674042016339337,188,0.0324182858134156,0.00339890065613359,188,0.857296274852625,0.0182346740712802,188,0.45686604381676,0.0439116608473629,188,0.718072474589688,0.0291284691629986,188,0.59273663090561,0.0318123733555461,188,0.745452041117726,0.0181098880525918,188,0.374130584612551,0.0425419409542369,188,2.2780611110783,0.0761481842104973,188,0.387450458742963,0.0522061239885088,188
"P065",0.0140260912076648,0.00696684634782015,2011,0.0285510871983955,0.0109982279088842,2011,0.016981789876839,0.010180956685646,2011,0.0524814484036421,0.0165530018814138,2011,0.161695430151116,0.0388952325513826,2011,0.195421511145955,0.0446534373083484,2011,0.208880327307942,0.0557091704835428,2011,0.216968811220824,0.0484908677938712,2011,0.0789275859115277,0.0198281751591486,2011,0.0359626884745018,0.0118862271650593,2011,0.851308799085759,0.0730072842096564,2011,0.441503917590615,0.100812560371163,2011,0.698910932652593,0.0852054006569848,2011,0.596230443375205,0.0723762731376705,2011,0.762049868632814,0.0571852260112008,2011,0.395006646531033,0.111050797770265,2011,2.23393617077291,0.176488182998627,2011,0.39426295498986,0.0914877413691139,2011
"P066",0.0167486387255079,0.00530356562135635,599,0.0324300363915709,0.00949014486439538,599,0.0200567615594739,0.00695318398100963,599,0.0592352327314628,0.0149652304671495,599,0.177041051984366,0.0366083823935942,599,0.210622157640055,0.0406791962569854,599,0.227219969359072,0.0560364510202484,599,0.235052078313801,0.0449257621129973,599,0.104641470932574,0.02196664415847,599,0.0469964589203168,0.0112651254875419,599,0.837853325836915,0.0421679779575343,599,0.362488058522654,0.0791468431620524,599,0.651678511507798,0.0647455621851147,599,0.583882931532922,0.058786448113467,599,0.75123149443127,0.0397133484728564,599,0.472802531628777,0.0908539337466129,599,2.24291748928319,0.151375564217845,599,0.420095565928775,0.0879222870787665,599
"P067",0.0149543394496611,0.00568080907763488,909,0.026967720835848,0.00959550381460483,909,0.0162175645929419,0.00786975984380858,909,0.0487766974257512,0.0130747305670035,909,0.153492949158088,0.0332092471558359,909,0.185912252391832,0.0401204211910206,909,0.207148734425552,0.0536192570921009,909,0.208195785250734,0.0437533461254173,909,0.0734548040715682,0.0212184608691171,909,0.0324357582020555,0.0125337791132886,909,0.855503884676453,0.0371350043952941,909,0.469720479946012,0.0830614125763075,909,0.725093382067375,0.0646155057001965,909,0.614569085472658,0.0544952903205399,909,0.770887081969199,0.0326269027136171,909,0.365012686623307,0.0850919524480541,909,2.29207813914574,0.13437941242078,909,0.396983423586299,0.0829889210577696,909
"P068",0.0173735855248252,0.00260038963614958,518,0.024675457729164,0.00478807708937295,518,0.0154818596867832,0.00317349819790113,518,0.0404238018677631,0.00628941695338091,518,0.119216779907134,0.0178742666404191,518,0.144787569916986,0.0210567242772714,518,0.155944113410437,0.0296220075933559,518,0.161947015718344,0.0229328016451675,518,0.0637692745628531,0.00713331604424589,518,0.0269678593073422,0.00358886313932672,518,0.817170465871134,0.0332920694533445,518,0.411839266005152,0.065116596394736,518,0.699301579962269,0.0491713775059482,518,0.583788070497753,0.0471845441729054,518,0.724712642839084,0.0349659660125339,518,0.420018849351409,0.0737925032802028,518,2.37227810540827,0.10683649958938,518,0.312605704069429,0.054249584807338,518
